Timestamp (ns),Time (s),X Position (m),Y Position (m),Yaw (rad),Steering Command,trials (times)
78883222510,78.8832,70.549225,-105.949135,0.052929,-0.610865,7
78933222511,78.9332,70.540314,-105.952339,0.050633,-0.610865,7
78983222512,78.9832,70.528069,-105.957077,0.047564,-0.610865,7
79033222512,79.0332,70.515640,-105.961998,0.044589,-0.610865,7
79083222513,79.0832,70.503014,-105.966942,0.041131,-0.610865,7
79133222514,79.1332,70.490265,-105.971931,0.037961,-0.610865,7
79183222515,79.1832,70.478409,-105.976570,0.034808,-0.610865,7
79233222515,79.2332,70.464378,-105.981979,0.031450,-0.610865,7
79283222516,79.2832,70.450775,-105.987144,0.028171,-0.610865,7
79333222517,79.3332,70.438194,-105.991974,0.024922,-0.610865,7
79383222518,79.3832,70.424339,-105.997009,0.021497,-0.610865,7
79433222518,79.4332,70.408554,-106.002548,0.017519,-0.610865,7
79483222519,79.4832,70.392296,-106.008171,0.013416,-0.610865,7
79533222520,79.5332,70.376053,-106.013863,0.009424,-0.610865,7
79583222521,79.5832,70.360046,-106.019608,0.005430,-0.610865,7
79633222521,79.6332,70.344559,-106.024986,0.001736,-0.610865,7
79683222522,79.6832,70.329453,-106.030411,-0.002079,-0.610865,7
79733222523,79.7332,70.314049,-106.035690,-0.005987,-0.610865,7
79783222523,79.7832,70.296486,-106.041656,-0.010170,-0.610865,7
79833222524,79.8332,70.277168,-106.047989,-0.015083,-0.610865,7
79883222525,79.8832,70.258675,-106.054092,-0.019550,-0.610865,7
79933222526,79.9332,70.237747,-106.060707,-0.024766,-0.610865,7
79983222526,79.9832,70.217567,-106.066879,-0.029743,0.610865,7
80033222527,80.0332,70.195213,-106.072357,-0.033738,0.610865,7
80083222528,80.0832,70.172684,-106.075058,-0.036239,0.610865,7
80133222529,80.1332,70.151192,-106.075035,-0.036164,0.610865,7
80183222529,80.1832,70.130745,-106.072998,-0.035265,0.610865,7
80233222530,80.2332,70.111374,-106.069794,-0.033033,0.610865,7
80283222531,80.2832,70.092979,-106.065430,-0.030380,0.610865,7
80333222532,80.3332,70.075958,-106.060341,-0.026725,0.610865,7
80383222532,80.3832,70.059914,-106.054626,-0.023030,0.610865,7
80433222533,80.4332,70.043938,-106.048767,-0.018861,0.610865,7
80483222534,80.4832,70.028313,-106.043221,-0.014949,0.610865,7
80533222535,80.5332,70.012871,-106.037468,-0.011039,0.610865,7
80583222535,80.5832,69.997490,-106.032188,-0.007219,0.610865,7
80633222536,80.6332,69.982018,-106.026512,-0.003213,0.610865,7
80683222537,80.6832,69.966797,-106.021294,0.000496,0.610865,7
80733222538,80.7332,69.950699,-106.015770,0.004527,0.000000,8
80783222538,80.7832,69.948219,-106.014832,0.005514,0.000000,8
80833222539,80.8332,69.948235,-106.014839,0.005514,0.000000,8
80883222540,80.8832,69.948219,-106.014824,0.005514,-0.610865,8
80933222541,80.9332,69.948204,-106.014824,0.005514,-0.610865,8
80983222541,80.9832,69.948189,-106.014809,0.005508,-0.610865,8
81033222542,81.0332,69.951309,-106.014305,0.006098,-0.610865,8
81083222543,81.0832,69.954170,-106.013725,0.006865,-0.610865,8
81133222544,81.1332,69.957573,-106.012680,0.007405,-0.610865,8
81183222544,81.1832,69.960655,-106.011658,0.008132,-0.610865,8
81233222545,81.2332,69.963684,-106.010582,0.008909,-0.610865,8
81283222546,81.2832,69.966797,-106.009529,0.009670,-0.610865,8
81333222547,81.3332,69.969971,-106.008392,0.010479,-0.610865,8
81383222547,81.3832,69.973213,-106.007286,0.011273,-0.610865,8
81433222548,81.4332,69.978531,-106.005547,0.012809,-0.610865,8
81483222549,81.4832,69.986290,-106.003036,0.014819,-0.610865,8
81533222550,81.5332,69.995537,-105.999863,0.017149,-0.610865,8
81583222550,81.5832,70.005264,-105.996559,0.019577,-0.610865,8
81633222551,81.6332,70.015099,-105.992798,0.022245,-0.610865,8
81683222552,81.6832,70.026474,-105.988647,0.024816,-0.610865,8
81733222553,81.7332,70.037918,-105.984467,0.027738,-0.610865,8
81783222553,81.7832,70.050049,-105.980057,0.030666,-0.610865,8
81833222554,81.8332,70.063530,-105.975113,0.033953,-0.610865,8
81883222555,81.8832,70.077515,-105.969742,0.037671,-0.610865,8
81933222556,81.9332,70.091560,-105.964340,0.041200,-0.610865,8
81983222556,81.9832,70.105865,-105.958794,0.044754,-0.610865,8
82033222557,82.0332,70.121513,-105.952888,0.048545,-0.610865,8
82083222558,82.0832,70.136993,-105.946724,0.052506,-0.610865,8
82133222559,82.1332,70.151649,-105.940865,0.056200,-0.610865,8
82183222559,82.1832,70.166924,-105.934677,0.060190,-0.610865,8
82233222560,82.2332,70.182915,-105.928192,0.064201,-0.610865,8
82283222561,82.2832,70.199005,-105.921608,0.068181,-0.610865,8
82333222561,82.3332,70.215729,-105.914589,0.072521,-0.610865,8
82383222562,82.3832,70.233307,-105.907372,0.076978,-0.610865,8
82433222563,82.4332,70.251343,-105.899559,0.081882,-0.610865,8
82483222564,82.4832,70.269852,-105.891579,0.086623,-0.610865,8
82533222564,82.5332,70.288742,-105.883209,0.091610,-0.610865,8
82583222565,82.5832,70.306908,-105.875000,0.096266,-0.610865,8
82633222566,82.6332,70.325607,-105.866707,0.101235,0.610865,8
82683222567,82.6832,70.345970,-105.858719,0.105400,0.610865,8
82733222567,82.7332,70.367844,-105.852852,0.107705,0.610865,8
82783222568,82.7832,70.390778,-105.849762,0.107601,0.610865,8
82833222569,82.8332,70.413994,-105.848816,0.106235,0.610865,8
82883222570,82.8832,70.436745,-105.849380,0.103939,0.610865,8
82933222570,82.9332,70.460190,-105.851616,0.100244,0.610865,8
82983222571,82.9832,70.483337,-105.855431,0.095613,0.610865,8
83033222572,83.0332,70.505966,-105.860573,0.090205,0.610865,8
83083222573,83.0832,70.529144,-105.866112,0.084577,0.610865,8
83133222573,83.1332,70.551865,-105.871918,0.079060,0.610865,8
83183222574,83.1832,70.576035,-105.877907,0.073317,0.610865,8
83233222575,83.2332,70.599663,-105.884071,0.067972,0.610865,8
83283222576,83.2832,70.624153,-105.890472,0.061881,0.610865,8
83333222576,83.3332,70.648506,-105.897232,0.056055,0.000000,8
83383222577,83.3832,70.653496,-105.898514,0.055124,0.000000,8
83433222578,83.4332,70.653465,-105.898506,0.055125,0.000000,8
83483222579,83.4832,70.653488,-105.898506,0.055125,0.000000,8
83533222579,83.5332,70.653511,-105.898483,0.055125,-0.610865,8
83583222580,83.5832,70.653542,-105.898468,0.055125,-0.610865,8
83633222581,83.6332,70.653564,-105.898483,0.055125,-0.610865,8
83683222582,83.6832,70.650246,-105.899071,0.054833,-0.610865,8
83733222582,83.7332,70.647301,-105.900024,0.054232,-0.610865,8
83783222583,83.7832,70.644699,-105.900841,0.053796,-0.610865,8
83833222584,83.8332,70.642357,-105.901939,0.053070,-0.610865,8
83883222585,83.8832,70.640114,-105.902740,0.052659,-0.610865,8
83933222585,83.9332,70.637993,-105.903770,0.051985,-0.610865,8
83983222586,83.9832,70.635933,-105.904480,0.051618,-0.610865,8
84033222587,84.0332,70.633980,-105.905434,0.050982,-0.610865,8
84083222588,84.0832,70.632042,-105.906090,0.050646,-0.610865,8
84133222588,84.1332,70.630173,-105.906998,0.050027,-0.610865,8
84183222589,84.1832,70.628265,-105.907608,0.049695,-0.610865,8
84233222590,84.2332,70.626373,-105.908524,0.049070,-0.610865,8
84283222591,84.2832,70.624420,-105.909180,0.048727,-0.610865,8
84333222591,84.3332,70.622467,-105.910095,0.048089,-0.610865,8
84383222592,84.3832,70.620445,-105.910751,0.047731,-0.610865,8
84433222593,84.4332,70.618431,-105.911705,0.047076,-0.610865,8
84483222594,84.4832,70.616348,-105.912399,0.046703,-0.610865,8
84533222594,84.5332,70.614258,-105.913361,0.046032,-0.610865,8
84583222595,84.5832,70.612106,-105.914070,0.045643,-0.610865,8
84633222596,84.6332,70.609962,-105.915077,0.044956,-0.610865,8
84683222596,84.6832,70.607750,-105.915810,0.044551,-0.610865,8
84733222597,84.7332,70.605537,-105.916801,0.043851,-0.610865,8
84783222598,84.7832,70.603264,-105.917564,0.043431,-0.610865,8
84833222599,84.8332,70.600998,-105.918610,0.042717,-0.610865,8
84883222599,84.8832,70.598679,-105.919380,0.042285,-0.610865,8
84933222600,84.9332,70.596359,-105.920418,0.041558,-0.610865,8
84983222601,84.9832,70.593987,-105.921196,0.041114,-0.610865,8
85033222602,85.0332,70.591621,-105.922272,0.040376,-0.610865,8
85083222602,85.0832,70.589211,-105.923096,0.039921,-0.610865,8
85133222603,85.1332,70.586800,-105.924164,0.039171,-0.610865,8
85183222604,85.1832,70.584343,-105.924980,0.038705,-0.610865,8
85233222605,85.2332,70.581886,-105.926056,0.037942,-0.610865,8
85283222605,85.2832,70.579369,-105.926903,0.037459,-0.610865,8
85333222606,85.3332,70.576836,-105.928017,0.036676,-0.610865,8
85383222607,85.3832,70.574234,-105.928864,0.036174,-0.610865,8
85433222608,85.4332,70.571632,-105.930008,0.035379,-0.610865,8
85483222608,85.4832,70.568985,-105.930893,0.034863,-0.610865,8
85533222609,85.5332,70.566154,-105.932091,0.033990,-0.610865,8
85583222610,85.5832,70.560371,-105.934067,0.032319,-0.610865,8
85633222611,85.6332,70.550636,-105.937614,0.029683,-0.610865,8
85683222611,85.6832,70.539688,-105.941597,0.027150,-0.610865,8
85733222612,85.7332,70.528946,-105.945839,0.024372,-0.610865,8
85783222613,85.7832,70.517349,-105.950089,0.021633,-0.610865,8
85833222614,85.8332,70.504951,-105.954590,0.018140,-0.610865,8
85883222614,85.8832,70.492744,-105.959038,0.015183,-0.610865,8
85933222615,85.9332,70.481270,-105.963310,0.012227,-0.610865,8
85983222616,85.9832,70.469147,-105.967606,0.009225,-0.610865,8
86033222617,86.0332,70.454865,-105.972488,0.005752,-0.610865,8
86083222617,86.0832,70.440895,-105.977158,0.002300,-0.610865,8
86133222618,86.1332,70.426979,-105.981987,-0.001116,-0.610865,8
86183222619,86.1832,70.413918,-105.986343,-0.004573,-0.610865,8
86233222620,86.2332,70.401520,-105.990555,-0.007298,-0.610865,8
86283222620,86.2832,70.388809,-105.994812,-0.010718,-0.610865,8
86333222621,86.3332,70.375893,-105.999146,-0.013828,-0.610865,8
86383222622,86.3832,70.361290,-106.003815,-0.017523,-0.610865,8
86433222623,86.4332,70.345802,-106.008530,-0.021135,-0.610865,8
86483222623,86.4832,70.330650,-106.013359,-0.024869,-0.610865,8
86533222624,86.5332,70.315536,-106.018242,-0.028519,-0.610865,8
86583222625,86.5832,70.301170,-106.022682,-0.032172,-0.610865,8
86633222626,86.6332,70.284714,-106.027527,-0.036204,-0.610865,8
86683222626,86.6832,70.268379,-106.032440,-0.040130,-0.610865,8
86733222627,86.7332,70.252281,-106.037315,-0.044069,-0.610865,8
86783222628,86.7832,70.236397,-106.041824,-0.048011,0.610865,8
86833222629,86.8332,70.220367,-106.045662,-0.050904,0.610865,8
86883222629,86.8832,70.204636,-106.047264,-0.052616,0.610865,8
86933222630,86.9332,70.188622,-106.046913,-0.052632,0.610865,8
86983222631,86.9832,70.173050,-106.045029,-0.051698,0.610865,8
87033222632,87.0332,70.152824,-106.041206,-0.049389,0.610865,8
87083222632,87.0832,70.132866,-106.036095,-0.046233,0.610865,8
87133222633,87.1332,70.114349,-106.030121,-0.042527,0.610865,8
87183222634,87.1832,70.097046,-106.023750,-0.038215,0.610865,8
87233222634,87.2332,70.079727,-106.016930,-0.033917,0.610865,8
87283222635,87.2832,70.063171,-106.010773,-0.029583,0.610865,8
87333222636,87.3332,70.046875,-106.004616,-0.025790,0.610865,8
87383222637,87.3832,70.031288,-105.999008,-0.021808,0.610865,8
87433222637,87.4332,70.015610,-105.993309,-0.017978,0.610865,8
87483222638,87.4832,70.000771,-105.987762,-0.014001,0.610865,8
87533222639,87.5332,69.986435,-105.982780,-0.010390,0.610865,8
87583222640,87.5832,69.971115,-105.977547,-0.006530,0.610865,8
87633222640,87.6332,69.955704,-105.971954,-0.002549,0.610865,8
87683222641,87.6832,69.940605,-105.966736,0.001129,0.610865,8
87733222642,87.7332,69.925407,-105.961708,0.005070,0.000000,9
87783222643,87.7832,69.923599,-105.961197,0.005258,0.000000,9
87833222643,87.8332,69.923615,-105.961197,0.005257,0.000000,9
87883222644,87.8832,69.923599,-105.961212,0.005257,-0.610865,9
87933222645,87.9332,69.923584,-105.961212,0.005257,-0.610865,9
87983222646,87.9832,69.923576,-105.961197,0.005251,-0.610865,9
88033222646,88.0332,69.926659,-105.960693,0.005781,-0.610865,9
88083222647,88.0832,69.929688,-105.959923,0.006507,-0.610865,9
88133222648,88.1332,69.935059,-105.958321,0.007756,-0.610865,9
88183222649,88.1832,69.941490,-105.956207,0.009553,-0.610865,9
88233222649,88.2332,69.949524,-105.953506,0.011500,-0.610865,9
88283222650,88.2832,69.957268,-105.950760,0.013143,-0.610865,9
88333222651,88.3332,69.965828,-105.947807,0.015424,-0.610865,9
88383222652,88.3832,69.975616,-105.944237,0.017740,-0.610865,9
88433222652,88.4332,69.985580,-105.940758,0.020425,-0.610865,9
88483222653,88.4832,69.996498,-105.936661,0.022963,-0.610865,9
88533222654,88.5332,70.008537,-105.932343,0.025926,-0.610865,9
88583222655,88.5832,70.021126,-105.927818,0.029201,-0.610865,9
88633222655,88.6332,70.034271,-105.922974,0.032423,-0.610865,9
88683222656,88.6832,70.048027,-105.917671,0.035908,-0.610865,9
88733222657,88.7332,70.061523,-105.912567,0.039485,-0.610865,9
88783222658,88.7832,70.075615,-105.907257,0.043003,-0.610865,9
88833222658,88.8332,70.090500,-105.901543,0.046825,-0.610865,9
88883222659,88.8832,70.105904,-105.895447,0.050744,-0.610865,9
88933222660,88.9332,70.122322,-105.888901,0.054964,-0.610865,9
88983222661,88.9832,70.138664,-105.882164,0.059287,-0.610865,9
89033222661,89.0332,70.156418,-105.874840,0.063942,-0.610865,9
89083222662,89.0832,70.174065,-105.867378,0.068542,-0.610865,9
89133222663,89.1332,70.192955,-105.859375,0.073486,-0.610865,9
89183222664,89.1832,70.210815,-105.851677,0.078085,-0.610865,9
89233222664,89.2332,70.229271,-105.843857,0.082913,-0.610865,9
89283222665,89.2832,70.247482,-105.835747,0.087584,-0.610865,9
89333222666,89.3332,70.267448,-105.827065,0.092556,-0.610865,9
89383222667,89.3832,70.287643,-105.817993,0.097465,-0.610865,9
89433222667,89.4332,70.308014,-105.808823,0.102681,0.610865,9
89483222668,89.4832,70.330124,-105.800056,0.107223,0.610865,9
89533222669,89.5332,70.352676,-105.793854,0.109585,0.610865,9
89583222670,89.5832,70.376350,-105.790581,0.109746,0.610865,9
89633222670,89.6332,70.400192,-105.789391,0.108086,0.610865,9
89683222671,89.6832,70.423439,-105.789871,0.105785,0.610865,9
89733222672,89.7332,70.447266,-105.792030,0.102053,0.610865,9
89783222672,89.7832,70.471046,-105.795769,0.097380,0.610865,9
89833222673,89.8332,70.494141,-105.801010,0.092118,0.610865,9
89883222674,89.8832,70.518150,-105.806602,0.086306,0.610865,9
89933222675,89.9332,70.542778,-105.812683,0.080287,0.610865,9
89983222675,89.9832,70.566978,-105.818817,0.074508,0.610865,9
90033222676,90.0332,70.592056,-105.825317,0.068289,0.610865,9
90083222677,90.0832,70.616364,-105.831825,0.062664,0.610865,9
90133222678,90.1332,70.641525,-105.838539,0.056498,0.000000,9
90183222678,90.1832,70.646461,-105.840179,0.055924,0.000000,9
90233222679,90.2332,70.646431,-105.840172,0.055925,0.000000,9
90283222680,90.2832,70.646446,-105.840172,0.055925,0.000000,9
90333222681,90.3332,70.646477,-105.840157,0.055924,-0.610865,9
90383222681,90.3832,70.646507,-105.840141,0.055925,-0.610865,9
90433222682,90.4332,70.646530,-105.840164,0.055925,-0.610865,9
90483222683,90.4832,70.643211,-105.840736,0.055633,-0.610865,9
90533222684,90.5332,70.640274,-105.841698,0.055032,-0.610865,9
90583222684,90.5832,70.637672,-105.842514,0.054596,-0.610865,9
90633222685,90.6332,70.635323,-105.843628,0.053870,-0.610865,9
90683222686,90.6832,70.633080,-105.844429,0.053459,-0.610865,9
90733222687,90.7332,70.630966,-105.845444,0.052785,-0.610865,9
90783222687,90.7832,70.628906,-105.846169,0.052418,-0.610865,9
90833222688,90.8332,70.626945,-105.847130,0.051781,-0.610865,9
90883222689,90.8832,70.625015,-105.847778,0.051445,-0.610865,9
90933222690,90.9332,70.623146,-105.848701,0.050826,-0.610865,9
90983222690,90.9832,70.621246,-105.849312,0.050494,-0.610865,9
91033222691,91.0332,70.619347,-105.850220,0.049869,-0.610865,9
91083222692,91.0832,70.617393,-105.850883,0.049526,-0.610865,9
91133222693,91.1332,70.615440,-105.851807,0.048888,-0.610865,9
91183222693,91.1832,70.613419,-105.852455,0.048530,-0.610865,9
91233222694,91.2332,70.611404,-105.853416,0.047876,-0.610865,9
91283222695,91.2832,70.609329,-105.854111,0.047502,-0.610865,9
91333222696,91.3332,70.607239,-105.855064,0.046831,-0.610865,9
91383222696,91.3832,70.605095,-105.855789,0.046441,-0.610865,9
91433222697,91.4332,70.602943,-105.856781,0.045755,-0.610865,9
91483222698,91.4832,70.600723,-105.857513,0.045351,-0.610865,9
91533222699,91.5332,70.598511,-105.858513,0.044650,-0.610865,9
91583222699,91.5832,70.596245,-105.859291,0.044231,-0.610865,9
91633222700,91.6332,70.593987,-105.860329,0.043517,-0.610865,9
91683222701,91.6832,70.591660,-105.861115,0.043086,-0.610865,9
91733222702,91.7332,70.589348,-105.862144,0.042359,-0.610865,9
91783222702,91.7832,70.586967,-105.862938,0.041914,-0.610865,9
91833222703,91.8332,70.584610,-105.864021,0.041176,-0.610865,9
91883222704,91.8832,70.582191,-105.864830,0.040721,-0.610865,9
91933222705,91.9332,70.579781,-105.865913,0.039971,-0.610865,9
91983222705,91.9832,70.577324,-105.866714,0.039504,-0.610865,9
92033222706,92.0332,70.574860,-105.867813,0.038739,-0.610865,9
92083222707,92.0832,70.572334,-105.868668,0.038257,-0.610865,9
92133222708,92.1332,70.569801,-105.869781,0.037473,-0.610865,9
92183222708,92.1832,70.567200,-105.870621,0.036972,-0.610865,9
92233222709,92.2332,70.564606,-105.871773,0.036174,-0.610865,9
92283222710,92.2832,70.561943,-105.872665,0.035656,-0.610865,9
92333222710,92.3332,70.558151,-105.874023,0.034361,-0.610865,9
92383222711,92.3832,70.550301,-105.876862,0.032485,-0.610865,9
92433222712,92.4332,70.540176,-105.880554,0.029751,-0.610865,9
92483222713,92.4832,70.529770,-105.884460,0.027278,-0.610865,9
92533222713,92.5332,70.519478,-105.888062,0.024476,-0.610865,9
92583222714,92.5832,70.508408,-105.892052,0.021895,-0.610865,9
92633222715,92.6332,70.497849,-105.896133,0.019109,-0.610865,9
92683222716,92.6832,70.486229,-105.900375,0.016097,-0.610865,9
92733222716,92.7332,70.474678,-105.904572,0.013447,-0.610865,9
92783222717,92.7832,70.463669,-105.908318,0.010572,-0.610865,9
92833222718,92.8332,70.451973,-105.912437,0.007768,-0.610865,9
92883222719,92.8832,70.437248,-105.917267,0.004190,-0.610865,9
92933222719,92.9332,70.422081,-105.922447,0.000454,-0.610865,9
92983222720,92.9832,70.407555,-105.927704,-0.003112,-0.610865,9
93033222721,93.0332,70.391876,-105.932930,-0.006806,-0.610865,9
93083222722,93.0832,70.375580,-105.938301,-0.010942,-0.610865,9
93133222722,93.1332,70.359344,-105.943794,-0.014846,-0.610865,9
93183222723,93.1832,70.343872,-105.948738,-0.018798,-0.610865,9
93233222724,93.2332,70.326805,-105.954132,-0.023020,-0.610865,9
93283222725,93.2832,70.310760,-105.959167,-0.026965,-0.610865,9
93333222725,93.3332,70.294716,-105.964264,-0.030978,-0.610865,9
93383222726,93.3832,70.279343,-105.969032,-0.034751,-0.610865,9
93433222727,93.4332,70.263985,-105.973679,-0.038429,-0.610865,9
93483222728,93.4832,70.249092,-105.978065,-0.042142,-0.610865,9
93533222728,93.5332,70.234947,-105.982193,-0.045436,0.610865,9
93583222729,93.5832,70.219933,-105.985718,-0.048749,0.610865,9
93633222730,93.6332,70.205536,-105.987389,-0.049859,0.610865,9
93683222731,93.6832,70.190239,-105.986908,-0.049935,0.610865,9
93733222731,93.7332,70.172989,-105.984901,-0.048948,0.610865,9
93783222732,93.7832,70.156418,-105.981781,-0.046971,0.610865,9
93833222733,93.8332,70.140656,-105.977852,-0.044745,0.610865,9
93883222734,93.8832,70.125801,-105.973045,-0.041444,0.610865,9
93933222734,93.9332,70.111710,-105.967758,-0.038192,0.610865,9
93983222735,93.9832,70.097824,-105.962555,-0.034392,0.610865,9
94033222736,94.0332,70.084396,-105.957420,-0.031162,0.610865,9
94083222737,94.0832,70.071503,-105.952553,-0.027963,0.610865,9
94133222737,94.1332,70.058975,-105.947983,-0.024818,0.610865,9
94183222738,94.1832,70.045494,-105.943253,-0.021455,0.610865,9
94233222739,94.2332,70.030968,-105.938057,-0.017669,0.610865,9
94283222740,94.2832,70.015869,-105.932495,-0.014102,0.610865,9
94333222740,94.3332,70.000549,-105.927055,-0.010287,0.610865,9
94383222741,94.3832,69.983467,-105.921257,-0.005946,0.610865,9
94433222742,94.4332,69.966919,-105.915543,-0.002109,0.610865,9
94483222743,94.4832,69.950714,-105.909950,0.002152,0.610865,9
94533222743,94.5332,69.935066,-105.904655,0.005887,0.610865,9
94583222744,94.5832,69.919975,-105.899666,0.009723,0.610865,9
94633222745,94.6332,69.904900,-105.894516,0.013427,0.610865,9
94683222746,94.6832,69.890602,-105.889893,0.017018,0.610865,9
94733222746,94.7332,69.876350,-105.885269,0.020500,0.000000,10
94783222747,94.7832,69.874931,-105.884819,0.020641,0.000000,10
94833222748,94.8332,69.874947,-105.884819,0.020641,0.000000,10
94883222748,94.8832,69.874931,-105.884819,0.020641,-0.610865,10
94933222749,94.9332,69.874916,-105.884834,0.020641,-0.610865,10
94983222750,94.9832,69.874908,-105.884811,0.020635,-0.610865,10
95033222751,95.0332,69.877907,-105.884262,0.021123,-0.610865,10
95083222751,95.0832,69.881363,-105.883331,0.021645,-0.610865,10
95133222752,95.1332,69.885986,-105.882050,0.023015,-0.610865,10
95183222753,95.1832,69.891846,-105.879868,0.024528,-0.610865,10
95233222754,95.2332,69.897011,-105.877899,0.025880,-0.610865,10
95283222754,95.2832,69.902550,-105.875893,0.027162,-0.610865,10
95333222755,95.3332,69.909508,-105.873398,0.028971,-0.610865,10
95383222756,95.3832,69.918198,-105.870361,0.031219,-0.610865,10
95433222757,95.4332,69.927834,-105.866844,0.033513,-0.610865,10
95483222757,95.4832,69.937675,-105.863297,0.036052,-0.610865,10
95533222758,95.5332,69.947868,-105.859406,0.038665,-0.610865,10
95583222759,95.5832,69.958183,-105.855370,0.041359,-0.610865,10
95633222760,95.6332,69.969849,-105.851006,0.044188,-0.610865,10
95683222760,95.6832,69.981476,-105.846474,0.047184,-0.610865,10
95733222761,95.7332,69.992828,-105.841911,0.049963,-0.610865,10
95783222762,95.7832,70.005066,-105.837296,0.053320,-0.610865,10
95833222763,95.8332,70.017616,-105.832237,0.056539,-0.610865,10
95883222763,95.8832,70.031586,-105.826660,0.060065,-0.610865,10
95933222764,95.9332,70.046562,-105.820709,0.063771,-0.610865,10
95983222765,95.9832,70.060875,-105.814880,0.067532,-0.610865,10
96033222766,96.0332,70.075806,-105.808868,0.071364,-0.610865,10
96083222766,96.0832,70.091850,-105.802231,0.075476,-0.610865,10
96133222767,96.1332,70.107552,-105.795372,0.079531,-0.610865,10
96183222768,96.1832,70.124481,-105.788239,0.083783,-0.610865,10
96233222769,96.2332,70.141167,-105.780632,0.088202,-0.610865,10
96283222769,96.2832,70.158638,-105.772896,0.092722,-0.610865,10
96333222770,96.3332,70.175499,-105.765259,0.096852,-0.610865,10
96383222771,96.3832,70.192741,-105.757599,0.101645,-0.610865,10
96433222772,96.4332,70.211021,-105.749252,0.106380,-0.610865,10
96483222772,96.4832,70.229424,-105.740738,0.111054,-0.610865,10
96533222773,96.5332,70.247887,-105.732086,0.115606,-0.610865,10
96583222774,96.5832,70.267120,-105.722946,0.120699,-0.610865,10
96633222775,96.6332,70.286469,-105.713516,0.125662,0.610865,10
96683222775,96.6832,70.307617,-105.704735,0.129875,0.610865,10
96733222776,96.7332,70.330772,-105.697937,0.132609,0.610865,10
96783222777,96.7832,70.354492,-105.693970,0.132659,0.610865,10
96833222778,96.8332,70.378647,-105.692207,0.131146,0.610865,10
96883222778,96.8832,70.402580,-105.692116,0.128647,0.610865,10
96933222779,96.9332,70.427979,-105.693825,0.125040,0.610865,10
96983222780,96.9832,70.452965,-105.697205,0.119861,0.610865,10
97033222781,97.0332,70.477325,-105.701904,0.114316,0.610865,10
97083222781,97.0832,70.501854,-105.707306,0.108397,0.610865,10
97133222782,97.1332,70.526588,-105.712799,0.102442,0.610865,10
97183222783,97.1832,70.551666,-105.718452,0.096522,0.610865,10
97233222784,97.2332,70.576653,-105.724411,0.090681,0.610865,10
97283222784,97.2832,70.602516,-105.730469,0.084360,0.610865,10
97333222785,97.3332,70.628258,-105.736763,0.078195,0.610865,10
97383222786,97.3832,70.654800,-105.743477,0.072041,0.000000,10
97433222786,97.4332,70.659721,-105.744904,0.071094,0.000000,10
97483222787,97.4832,70.659691,-105.744888,0.071095,0.000000,10
97533222788,97.5332,70.659714,-105.744888,0.071095,0.000000,10
97583222789,97.5832,70.659737,-105.744881,0.071095,-0.610865,10
97633222789,97.6332,70.659767,-105.744850,0.071095,-0.610865,10
97683222790,97.6832,70.659790,-105.744881,0.071095,-0.610865,10
97733222791,97.7332,70.656487,-105.745506,0.070803,-0.610865,10
97783222792,97.7832,70.653557,-105.746498,0.070201,-0.610865,10
97833222792,97.8332,70.650970,-105.747360,0.069765,-0.610865,10
97883222793,97.8832,70.648643,-105.748505,0.069039,-0.610865,10
97933222794,97.9332,70.646408,-105.749344,0.068626,-0.610865,10
97983222795,97.9832,70.644302,-105.750389,0.067952,-0.610865,10
98033222795,98.0332,70.642258,-105.751152,0.067585,-0.610865,10
98083222796,98.0832,70.640312,-105.752129,0.066948,-0.610865,10
98133222797,98.1332,70.638390,-105.752808,0.066612,-0.610865,10
98183222798,98.1832,70.636528,-105.753738,0.065992,-0.610865,10
98233222798,98.2332,70.634636,-105.754402,0.065659,-0.610865,10
98283222799,98.2832,70.632751,-105.755318,0.065033,-0.610865,10
98333222800,98.3332,70.630806,-105.755997,0.064690,-0.610865,10
98383222801,98.3832,70.628868,-105.756958,0.064051,-0.610865,10
98433222801,98.4332,70.626854,-105.757660,0.063693,-0.610865,10
98483222802,98.4832,70.624847,-105.758621,0.063038,-0.610865,10
98533222803,98.5332,70.622780,-105.759361,0.062664,-0.610865,10
98583222804,98.5832,70.620712,-105.760368,0.061993,-0.610865,10
98633222804,98.6332,70.618568,-105.761108,0.061603,-0.610865,10
98683222805,98.6832,70.616432,-105.762123,0.060917,-0.610865,10
98733222806,98.7332,70.614235,-105.762909,0.060512,-0.610865,10
98783222807,98.7832,70.612038,-105.763954,0.059810,-0.610865,10
98833222807,98.8332,70.609779,-105.764732,0.059391,-0.610865,10
98883222808,98.8832,70.607529,-105.765816,0.058677,-0.610865,10
98933222809,98.9332,70.605217,-105.766640,0.058245,-0.610865,10
98983222810,98.9832,70.602921,-105.767723,0.057518,-0.610865,10
99033222810,99.0332,70.600563,-105.768532,0.057074,-0.610865,10
99083222811,99.0832,70.598221,-105.769623,0.056335,-0.610865,10
99133222812,99.1332,70.595818,-105.770485,0.055880,-0.610865,10
99183222813,99.1832,70.593422,-105.771622,0.055130,-0.610865,10
99233222813,99.2332,70.590973,-105.772476,0.054664,-0.610865,10
99283222814,99.2832,70.588539,-105.773590,0.053899,-0.610865,10
99333222815,99.3332,70.586029,-105.774483,0.053417,-0.610865,10
99383222816,99.3832,70.583511,-105.775642,0.052636,-0.610865,10
